eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black	popularity_rank
B58	Sicilian Defense: Classical Variation, Dragon Transfer	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2 Nxd4 7. Qxd4 g6	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'b8c6', 'f1e2', 'c6d4', 'd1d4', 'g7g6']	13977	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line', 'Sicilian Defense: Classical Variation']"	r1bqkb1r/pp2pp1p/3p1np1/8/3QP3/2N5/PPP1BPPP/R1B1K2R w KQkq - 0 8	14	0	0	0	0	0	0	9.415139010172217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2282
D14	Slav Defense: Exchange Variation, Trifunovic Variation	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. cxd5 cxd5 5. Nc3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Qb3 Bb4	['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'c4d5', 'c6d5', 'b1c3', 'b8c6', 'c1f4', 'c8f5', 'e2e3', 'e7e6', 'd1b3', 'f8b4']	13923	"[""Queen's Pawn Game"", ""Queen's Gambit"", 'Slav Defense', 'Slav Defense: Modern Line']"	r2qk2r/pp3ppp/2n1pn2/3p1b2/1b1P1B2/1QN1PN2/PP3PPP/R3KB1R w KQkq - 2 9	16	0	0	0	0	0	0	9.37876371457593e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2283
A45	Trompowsky Attack: Raptor Variation, Hergert Gambit	1. d4 Nf6 2. Bg5 Ne4 3. h4 Nxg5 4. hxg5 e5	['d2d4', 'g8f6', 'c1g5', 'f6e4', 'h2h4', 'e4g5', 'h4g5', 'e7e5']	13887	"[""Queen's Pawn Game"", 'Indian Defense', 'Trompowsky Attack', 'Trompowsky Attack: Raptor Variation']"	rnbqkb1r/pppp1ppp/8/4p1P1/3P4/8/PPP1PPP1/RN1QKBNR w KQkq - 0 5	8	0	0	0	0	0	0	9.354513517511739e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2284
C49	Four Knights Game: Spanish Variation, Symmetrical Variation, Metger Unpin	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3 8. bxc3 Qe7	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1b5', 'f8b4', 'e1g1', 'e8g8', 'd2d3', 'd7d6', 'c1g5', 'b4c3', 'b2c3', 'd8e7']	13829	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Three Knights Opening', 'Four Knights Game', 'Four Knights Game: Spanish Variation', 'Four Knights Game: Spanish Variation, Double Spanish', 'Four Knights Game: Spanish Variation, Symmetrical Variation']"	r1b2rk1/ppp1qppp/2np1n2/1B2p1B1/4P3/2PP1N2/P1P2PPP/R2Q1RK1 w - - 1 9	16	0	0	0	0	0	0	9.315443755574987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2285
B00	Owen Defense: Wind Gambit	1. e4 b6 2. d4 Bb7 3. f3 e5	['e2e4', 'b7b6', 'd2d4', 'c8b7', 'f2f3', 'e7e5']	13825	"[""King's Pawn Game"", 'Owen Defense']"	rn1qkbnr/pbpp1ppp/1p6/4p3/3PP3/5P2/PPP3PP/RNBQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	9.312749289234521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2286
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 Nf6 6. d4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'c2c3', 'g8f6', 'd2d4']	13797	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Old Sicilian', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation']"	r1bqk2r/pp1pppbp/2n2np1/1Bp5/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 6	11	0	0	0	0	0	0	9.293888024851261e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2287
E41	Nimzo-Indian Defense: Hübner Variation, Main Line	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. Nf3 Bxc3+ 7. bxc3 d6	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'e2e3', 'c7c5', 'f1d3', 'b8c6', 'g1f3', 'b4c3', 'b2c3', 'd7d6']	13755	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Nimzo-Indian Defense', 'Nimzo-Indian Defense: Normal Line', 'Nimzo-Indian Defense: Hübner Variation']"	r1bqk2r/pp3ppp/2nppn2/2p5/2PP4/2PBPN2/P4PPP/R1BQK2R w KQkq - 0 8	14	0	0	0	0	0	0	9.265596128276371e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2288
C65	Ruy Lopez: Berlin Defense, Duras Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 d6 5. c4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'd2d3', 'd7d6', 'c2c4']	13734	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Berlin Defense']"	r1bqkb1r/ppp2ppp/2np1n2/1B2p3/2P1P3/3P1N2/PP3PPP/RNBQK2R b KQkq - 0 5	9	0	0	0	0	0	0	9.251450179988927e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2289
C30	King's Gambit Declined: Panteldakis Countergambit, Greco Variation	1. e4 e5 2. f4 f5 3. exf5 Qh4+	['e2e4', 'e7e5', 'f2f4', 'f7f5', 'e4f5', 'd8h4']	13645	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Declined: Panteldakis Countergambit""]"	rnb1kbnr/pppp2pp/8/4pP2/5P1q/8/PPPP2PP/RNBQKBNR w KQkq - 1 4	6	0	0	0	0	0	0	9.191498303913566e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2290
B02	Alekhine Defense: Two Pawns Attack, Mikenas Variation	1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Bc4 e6 6. Nc3 d6	['e2e4', 'g8f6', 'e4e5', 'f6d5', 'c2c4', 'd5b6', 'c4c5', 'b6d5', 'f1c4', 'e7e6', 'b1c3', 'd7d6']	13485	"[""King's Pawn Game"", 'Alekhine Defense', 'Alekhine Defense: Normal Variation', 'Alekhine Defense: Two Pawns Attack', 'Alekhine Defense: Two Pawns Attack, Lasker Variation', 'Alekhine Defense: Hunt Variation, Lasker Simul Gambit']"	rnbqkb1r/ppp2ppp/3pp3/2PnP3/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq - 0 7	12	0	0	0	0	0	0	9.083719650294938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2291
A43	Benoni Defense: Snail Variation	1. d4 c5 2. d5 Na6	['d2d4', 'c7c5', 'd4d5', 'b8a6']	13389	"[""Queen's Pawn Game"", 'Benoni Defense: Old Benoni']"	r1bqkbnr/pp1ppppp/n7/2pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq - 1 3	4	0	0	0	0	0	0	9.019052458123761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2292
C29	Vienna Game: Vienna Gambit, Wurzburger Trap	1. e4 e5 2. Nc3 Nf6 3. f4 d5 4. fxe5 Nxe4 5. d3 Qh4+ 6. g3 Nxg3 7. Nf3 Qh5 8. Nxd5	['e2e4', 'e7e5', 'b1c3', 'g8f6', 'f2f4', 'd7d5', 'f4e5', 'f6e4', 'd2d3', 'd8h4', 'g2g3', 'e4g3', 'g1f3', 'h4h5', 'c3d5']	13384	"[""King's Pawn Game"", 'Vienna Game', 'Vienna Game: Falkbeer Variation', 'Vienna Game: Vienna Gambit', 'Vienna Game: Vienna Gambit, Main Line', 'Vienna Game: Vienna Gambit, Modern Variation']"	rnb1kb1r/ppp2ppp/8/3NP2q/8/3P1Nn1/PPP4P/R1BQKB1R b KQkq - 0 8	15	0	0	0	0	0	0	9.015684375198179e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2293
D16	Slav Defense: Smyslov Variation	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Na6	['d2d4', 'd7d5', 'c2c4', 'c7c6', 'g1f3', 'g8f6', 'b1c3', 'd5c4', 'a2a4', 'b8a6']	13314	"[""Queen's Pawn Game"", ""Queen's Gambit"", 'Slav Defense', 'Slav Defense: Three Knights Variation', 'Slav Defense: Modern Line', 'Slav Defense: Two Knights Attack', 'Slav Defense: Alapin Variation']"	r1bqkb1r/pp2pppp/n1p2n2/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R w KQkq - 1 6	10	0	0	0	0	0	0	8.96853121424003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2294
B00	Nimzowitsch Defense: Wheeler Gambit	1. e4 Nc6 2. b4	['e2e4', 'b8c6', 'b2b4']	13225	"[""King's Pawn Game"", 'Nimzowitsch Defense']"	r1bqkbnr/pppppppp/2n5/8/1P2P3/8/P1PP1PPP/RNBQKBNR b KQkq - 0 2	3	0	0	0	0	0	0	8.908579338164668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2295
C62	Ruy Lopez: Old Steinitz Defense, Semi-Duras Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 Bd7 5. c4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6', 'd2d4', 'c8d7', 'c2c4']	13207	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Steinitz Defense']"	r2qkbnr/pppb1ppp/2np4/1B2p3/2PPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 5	9	0	0	0	0	0	0	8.896454239632572e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2296
D00	Blackmar-Diemer Gambit Accepted: Ritter Defense	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 b6	['d2d4', 'd7d5', 'e2e4', 'd5e4', 'b1c3', 'g8f6', 'f2f3', 'e4f3', 'g1f3', 'b7b6']	13174	"[""Queen's Pawn Game"", 'Blackmar-Diemer Gambit', 'Blackmar-Diemer Gambit Accepted']"	rnbqkb1r/p1p1pppp/1p3n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq - 0 6	10	0	0	0	0	0	0	8.874224892323731e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2297
C33	King's Gambit Accepted: Carrera Gambit	1. e4 e5 2. f4 exf4 3. Qh5	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'd1h5']	13130	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted""]"	rnbqkbnr/pppp1ppp/8/7Q/4Pp2/8/PPPP2PP/RNB1KBNR b KQkq - 1 3	5	0	0	0	0	0	0	8.844585762578608e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2298
C37	King's Gambit Accepted: Salvio Gambit, Cochrane Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. Ne5 Qh4+ 6. Kf1 f3	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'f1c4', 'g5g4', 'f3e5', 'd8h4', 'e1f1', 'f4f3']	13112	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: King's Knight's Gambit"", ""King's Gambit Accepted: Salvio Gambit""]"	rnb1kbnr/pppp1p1p/8/4N3/2B1P1pq/5p2/PPPP2PP/RNBQ1K1R w kq - 0 7	12	0	0	0	0	0	0	8.832460664046512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2299
C51	Italian Game: Evans Gambit, Mayet Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bf8	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b4', 'c2c3', 'b4f8']	13042	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Evans Gambit', 'Italian Game: Evans Gambit Accepted']"	r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/2P2N2/P2P1PPP/RNBQK2R w KQkq - 1 6	10	0	0	0	0	0	0	8.785307503088364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2300
C21	Danish Gambit Accepted: Svenonius Defense	1. e4 e5 2. d4 exd4 3. c3 Ne7	['e2e4', 'e7e5', 'd2d4', 'e5d4', 'c2c3', 'g8e7']	13036	"[""King's Pawn Game"", 'Center Game', 'Center Game Accepted', 'Danish Gambit']"	rnbqkb1r/ppppnppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq - 1 4	6	0	0	0	0	0	0	8.781265803577665e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2301
C51	Italian Game: Evans Gambit Declined, Showalter Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. a4 a6 6. Nc3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b6', 'a2a4', 'a7a6', 'b1c3']	13020	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Evans Gambit', 'Italian Game: Evans Gambit Declined']"	r1bqk1nr/1ppp1ppp/pbn5/4p3/PPB1P3/2N2N2/2PP1PPP/R1BQK2R b KQkq - 1 6	11	0	0	0	0	0	0	8.770487938215802e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2302
D87	Grünfeld Defense: Exchange Variation, Seville Variation	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 Nc6 9. Be3 O-O 10. O-O Bg4 11. f3 Na5 12. Bxf7+	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'd7d5', 'c4d5', 'f6d5', 'e2e4', 'd5c3', 'b2c3', 'f8g7', 'f1c4', 'c7c5', 'g1e2', 'b8c6', 'c1e3', 'e8g8', 'e1g1', 'c8g4', 'f2f3', 'c6a5', 'c4f7']	12977	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", 'Grünfeld Defense', 'Grünfeld Defense: Exchange Variation', 'Grünfeld Defense: Exchange Variation, Classical Variation']"	r2q1rk1/pp2pBbp/6p1/n1p5/3PP1b1/2P1BP2/P3N1PP/R2Q1RK1 b - - 0 12	23	0	0	0	0	0	0	8.741522425055796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2303
D56	Queen's Gambit Declined: Lasker Defense, Teichmann Variation	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 h6 6. Bh4 O-O 7. e3 Ne4 8. Bxe7 Qxe7 9. Qc2	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3', 'f8e7', 'c1g5', 'h7h6', 'g5h4', 'e8g8', 'e2e3', 'f6e4', 'h4e7', 'd8e7', 'd1c2']	12972	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', ""Queen's Gambit Declined: Three Knights Variation"", 'Indian Defense: Anti-Nimzo-Indian', ""Queen's Gambit Declined: Neo-Orthodox Variation, Main Line""]"	rnb2rk1/ppp1qpp1/4p2p/3p4/2PPn3/2N1PN2/PPQ2PPP/R3KB1R b KQ - 1 9	17	0	0	0	0	0	0	8.738154342130214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2304
C30	King's Gambit Declined: Soller-Zilbermints Gambit	1. e4 e5 2. f4 f6 3. fxe5 Nc6	['e2e4', 'e7e5', 'f2f4', 'f7f6', 'f4e5', 'b8c6']	12966	"[""King's Pawn Game"", ""King's Gambit""]"	r1bqkbnr/pppp2pp/2n2p2/4P3/4P3/8/PPPP2PP/RNBQKBNR w KQkq - 1 4	6	0	0	0	0	0	0	8.734112642619516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2305
C25	Vienna Game: Philidor Countergambit	1. e4 e5 2. Nc3 Nc6 3. d4 f5	['e2e4', 'e7e5', 'b1c3', 'b8c6', 'd2d4', 'f7f5']	12965	"[""King's Pawn Game"", 'Vienna Game', 'Vienna Game: Max Lange Defense', 'Vienna Game: Fyfe Gambit']"	r1bqkbnr/pppp2pp/2n5/4pp2/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4	6	0	0	0	0	0	0	8.733439026034399e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2306
B06	Pterodactyl Defense: Central, Benoni Quetzalcoatlus	1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 d6 5. Nc3 Qa5	['e2e4', 'g7g6', 'd2d4', 'f8g7', 'c2c4', 'c7c5', 'd4d5', 'd7d6', 'b1c3', 'd8a5']	12928	"[""King's Pawn Game"", 'Modern Defense']"	rnb1k1nr/pp2ppbp/3p2p1/q1pP4/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq - 2 6	10	0	0	0	0	0	0	8.708515212385091e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2307
C45	Scotch Game: Tartakower Variation	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Nd2	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'd2d4', 'e5d4', 'f3d4', 'g8f6', 'd4c6', 'b7c6', 'b1d2']	12928	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Scotch Game', 'Scotch Game: Schmidt Variation']"	r1bqkb1r/p1pp1ppp/2p2n2/8/4P3/8/PPPN1PPP/R1BQKB1R b KQkq - 1 6	11	0	0	0	0	0	0	8.708515212385091e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2308
C26	Bishop's Opening: Horwitz Gambit	1. e4 e5 2. Bc4 Nf6 3. Nc3 b5	['e2e4', 'e7e5', 'f1c4', 'g8f6', 'b1c3', 'b7b5']	12927	"[""King's Pawn Game"", ""Bishop's Opening"", ""Bishop's Opening: Berlin Defense""]"	rnbqkb1r/p1pp1ppp/5n2/1p2p3/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 4	6	0	0	0	0	0	0	8.707841595799975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2309
B01	Scandinavian Defense: Grünfeld Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 Bf5 6. Ne5 c6 7. g4	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5', 'd2d4', 'g8f6', 'g1f3', 'c8f5', 'f3e5', 'c7c6', 'g2g4']	12895	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation', 'Scandinavian Defense: Main Line', 'Scandinavian Defense: Main Line, Mieses Variation', 'Scandinavian Defense: Classical Variation']"	rn2kb1r/pp2pppp/2p2n2/q3Nb2/3P2P1/2N5/PPP2P1P/R1BQKB1R b KQkq - 0 7	13	0	0	0	0	0	0	8.686285865076249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2310
A01	Nimzo-Larsen Attack: Ringelbach Gambit	1. b3 f5 2. Bb2 e6 3. e4	['b2b3', 'f7f5', 'c1b2', 'e7e6', 'e2e4']	12862	['Nimzo-Larsen Attack', 'Nimzo-Larsen Attack: Dutch Variation']	rnbqkbnr/pppp2pp/4p3/5p2/4P3/1P6/PBPP1PPP/RN1QKBNR b KQkq - 0 3	5	0	0	0	0	0	0	8.664056517767408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311
E61	King's Indian Defense: Semi-Classical Variation, Queenside Storm Line	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. Nf3 O-O 5. e3 d6 6. Be2 Nbd7 7. O-O e5 8. b4	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'g1f3', 'e8g8', 'e2e3', 'd7d6', 'f1e2', 'b8d7', 'e1g1', 'e7e5', 'b2b4']	12727	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", ""King's Indian Defense: Semi-Classical Variation""]"	r1bq1rk1/pppn1pbp/3p1np1/4p3/1PPP4/2N1PN2/P3BPPP/R1BQ1RK1 b - - 0 8	15	0	0	0	0	0	0	8.573118278776691e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2312
E26	Nimzo-Indian Defense: Sämisch Variation, O'Kelly Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3 Bxc3+ 5. bxc3 c5 6. e3 b6	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'a2a3', 'b4c3', 'b2c3', 'c7c5', 'e2e3', 'b7b6']	12710	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Nimzo-Indian Defense', 'Nimzo-Indian Defense: Sämisch Variation, Accelerated']"	rnbqk2r/p2p1ppp/1p2pn2/2p5/2PP4/P1P1P3/5PPP/R1BQKBNR w KQkq - 0 7	12	0	0	0	0	0	0	8.561666796829711e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2313
B41	Sicilian Defense: Kan Variation, Maróczy Bind, Hedgehog Variation	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. c4 g6	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'a7a6', 'c2c4', 'g7g6']	12655	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation', 'Sicilian Defense: French Variation, Open', 'Sicilian Defense: Kan Variation', 'Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation']"	rnbqkbnr/1p1p1p1p/p3p1p1/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq - 0 6	10	0	0	0	0	0	0	8.524617884648309e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2314
B17	Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense	1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Ng5 Ndf6	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1d2', 'd5e4', 'd2e4', 'b8d7', 'e4g5', 'd7f6']	12533	"[""King's Pawn Game"", 'Caro-Kann Defense', 'Caro-Kann Defense: Main Line', 'Caro-Kann Defense: Modern Variation', 'Caro-Kann Defense: Karpov Variation', 'Caro-Kann Defense: Karpov Variation, Modern Variation']"	r1bqkbnr/pp2pppp/2p2n2/6N1/3P4/8/PPP2PPP/R1BQKBNR w KQkq - 3 6	10	0	0	0	0	0	0	8.442436661264106e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2315
A53	Old Indian Defense: Janowski Variation, Fianchetto Variation	1. d4 Nf6 2. c4 d6 3. Nc3 Bf5 4. g3	['d2d4', 'g8f6', 'c2c4', 'd7d6', 'b1c3', 'c8f5', 'g2g3']	12488	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Old Indian Defense: Janowski Variation']"	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 4	7	0	0	0	0	0	0	8.412123914933866e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2316
A12	Réti Opening: Anglo-Slav Variation, Torre System	1. c4 Nf6 2. g3 c6 3. Nf3 d5 4. b3 Bg4	['c2c4', 'g8f6', 'g2g3', 'c7c6', 'g1f3', 'd7d5', 'b2b3', 'c8g4']	12441	['English Opening', 'English Opening: Anglo-Indian Defense']	rn1qkb1r/pp2pppp/2p2n2/3p4/2P3b1/1P3NP1/P2PPP1P/RNBQKB1R w KQkq - 1 5	8	0	0	0	0	0	0	8.380463935433395e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2317
C33	King's Gambit Accepted: Bishop's Gambit, Lopez Variation	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 g5	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'f1c4', 'd8h4', 'e1f1', 'g7g5']	12326	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: Bishop's Gambit""]"	rnb1kbnr/pppp1p1p/8/6p1/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq - 0 5	8	1	0	1	0	1	1	8.302998028145006e-07	0.0033783783783783786	0.0010111223458038423	0.006666666666666667	0.00205761316872428	0.0	0.0	2478.156879899894	0.0	2318
E15	Queen's Indian Defense: Fianchetto Variation, Rubinstein Variation	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 c5 6. d5 exd5 7. Nh4	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'b7b6', 'g2g3', 'c8b7', 'f1g2', 'c7c5', 'd4d5', 'e6d5', 'f3h4']	12307	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Anti-Nimzo-Indian', ""Queen's Indian Defense"", ""Queen's Indian Defense: Fianchetto Variation"", ""Queen's Indian Defense: Fianchetto Traditional"", ""Queen's Indian Defense: Fianchetto Variation, Sämisch Variation""]"	rn1qkb1r/pb1p1ppp/1p3n2/2pp4/2P4N/6P1/PP2PPBP/RNBQK2R b KQkq - 1 7	13	0	0	0	0	0	0	8.290199313027793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2319
A40	Pterodactyl Defense: Central, Benoni Pterodactyl	1. d4 g6 2. c4 Bg7 3. e4 c5 4. d5 Qa5+	['d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5', 'd4d5', 'd8a5']	12228	"[""Queen's Pawn Game"", ""Queen's Pawn Game: Modern Defense""]"	rnb1k1nr/pp1pppbp/6p1/q1pP4/2P1P3/8/PP3PPP/RNBQKBNR w KQkq - 1 5	8	0	0	0	0	0	0	8.236983602803597e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2320
